"Fitness"	"GRN"	"Topology"
0.1781141290796851	1143	123
0	1144	123
0.049619129630901454	1145	124
0.041286244158065546	1146	124
0.8586188866668859	1147	124
0.056427251237717614	1148	124
0.8999433900074517	1149	125
0.9332530120635829	1150	125
0.8999354890567545	1151	125
0	1152	125
0.03200813105972459	1153	126
0.32199118991943515	1154	126
0.6281171226110449	1155	126
0.25865001679078586	1156	126
0.9702946470010206	1157	127
0.9702958442774178	1158	127
0.9665924605916306	1159	127
0.00046079924616535136	1160	127
0.	1161	128
0.	1162	128
0.	1163	128
0.	1164	128
0	1165	129
0	1166	129
0	1167	129
0.9924333686808356	1168	129
0.9192828559872767	1169	130
0.019884598375017947	1170	130
0.8373968148069262	1171	130
0.9275989003065033	1172	130
0.28614693837900806	1173	131
0.48348993375477317	1174	131
0.018759650839197162	1175	131
0.01495709871979669	1176	131
0.5196301822599714	1177	132
0.9225118658241026	1178	132
0	1179	132
0.9369580083219021	1180	132
0.9332790068479011	1181	133
0.9666016465065495	1182	133
0.8666111979793738	1183	133
0.9666155013034753	1184	133
0	1185	134
0	1186	134
0.933307956261553	1187	134
0.8999121590473318	1188	134
0	1189	135
0.9939298196909461	1190	135
0.9318332667106162	1191	135
0.40222161347994934	1192	135
0.005980147992201218	1193	136
2.982710348131644e-35	1194	136
1.7523719042097762e-25	1195	136
1.190435278405745e-24	1196	136
0	1197	137
0	1198	137
0.2311357594844043	1199	137
0	1200	137
0.8906500839460753	1201	138
0.923030993674013	1202	138
0.9193790751425936	1203	138
0.9494113206276564	1204	138
0.9702456663370616	1205	139
0	1206	139
0	1207	139
0	1208	139
1.5036269952070118e-15	1209	140
4.10933055003022e-12	1210	140
8.741690589082139e-12	1211	140
8.444634198331866e-14	1212	140
0	1213	141
0.9650039003721004	1214	141
0	1215	141
0.9331364897868144	1216	142
0.8997674703772207	1217	142
0.8247999223200148	1218	142
0.8118244255742497	1219	143
0.8118244255742497	1220	143
0.8188992285003971	1221	143
0.147473470059643	1222	144
0.4026953398277661	1223	144
0.026354077893887867	1224	144
0.8292187739888088	1225	145
0.05752518865201162	1226	145
0.7143062848909103	1227	145
0	1228	146
0	1229	146
0.9263637340323674	1230	146
0.962334583925392	1231	147
0.9714382065221677	1232	147
0.9097892733034976	1233	147
0.9643070566033022	1234	148
0.9663943912668573	1235	148
0.9625256595558934	1236	148
0.9993759132737112	1237	149
0.9998708385974284	1238	149
0.9995187294315995	1239	149
0.015672065137391264	1240	150
7.857819683709284e-25	1241	150
0.0075218227388310875	1242	150
0.7145383804195565	1243	151
0.7996433490611518	1244	151
0.685530108193376	1245	151
0.0006148023749919437	1246	152
0.8210139482095148	1247	152
0.0006162731953511117	1248	152
0.8324775346774972	1249	153
0.8663446698231317	1250	153
0.8314558033919526	1251	153
0.5670667477566139	1252	154
0.18147729570489704	1253	154
0.023727957774845935	1254	154
0.7233255964521694	1255	155
0.7985073015295511	1256	155
0.76561668869149	1257	155
0.933326122627379	1258	156
0	1259	156
0.966616077430432	1260	156
0.0983297662795878	1261	157
0.1591231561959769	1262	157
0.10694174627843059	1263	157
0.9524325211985097	1264	158
0.9567272859517676	1265	158
0	1266	158
0.1984617862972159	1267	159
0.21786186604490704	1268	159
0.1906544744158323	1269	159
0.036643886145396494	1270	160
0.04341513176337177	1271	160
0.08180318995787632	1272	160
0.9666080461853315	1273	161
0.966258667202912	1274	161
0.966607989847349	1275	161
0.9736984599660594	1276	162
0.9295698299777393	1277	162
0.9292391241252739	1278	162
0.9813669714051864	1279	163
0.9628836382315429	1280	163
0.9369847178028743	1281	163
0.020331257881098578	1282	164
3.943675119252732e-26	1283	164
1.9435339896706954e-12	1284	164
0.9479288646031391	1285	165
0.9708285707407088	1286	165
0.9368198251150681	1287	165
0.21136818808021643	1288	166
0.29328589279194855	1289	166
0.1757319709617612	1290	166
0.9588599662015816	1291	167
0.9479847987084602	1292	167
0.8390304073202834	1293	167
0.0075114152460163805	1294	168
0.018848158869448003	1295	168
0.01543592846359784	1296	168
0.8676025080762403	1297	169
0.8817318108449397	1298	169
0.7095475644363778	1299	169
0.9508041717976489	1300	170
0.9599115932996144	1301	170
0.9264259204741364	1302	170
0.0496750095230263	1303	171
0.5412209737369552	1304	171
0.8590472235220424	1305	171
0.026627763053604005	1306	172
0.05023112917709731	1307	172
0.04043904724070329	1308	172
0	1309	173
0	1310	173
0.9331578563132459	1311	173
0.0688770396459751	1312	174
0.8174011799732451	1313	174
0.7644918705220648	1314	174
0	1315	175
0.9331495955417213	1316	175
0.880667965083739	1317	175
0.02900450076621115	1318	176
0.15817452559260325	1319	176
0.10458892666685868	1320	176
0.9576515477002968	1321	177
0	1322	177
0.9665471440372881	1323	177
0.4176804051196939	1324	178
0.925439131461366	1325	178
0.7740143326827907	1326	178
0.000023428241323501967	1327	179
0.000028792249798577332	1328	179
0.00011570298928404276	1329	179
0.9477387217629692	1330	180
0.9466373639513811	1331	180
0	1332	180
0.026686920545490062	1333	181
0.036894740460257563	1334	181
0.02105622951845785	1335	181
0.01667441239426173	1336	182
0.015467183766643092	1337	182
0.02163494999509199	1338	182
0.037238393995411435	1339	183
0.8218512695606931	1340	183
0.38623285832260146	1341	183
0.8269538137005586	1342	184
0.5535048895246514	1343	184
0.4344155995474282	1344	184
0.1030342176665266	1345	185
0.16281020874998237	1346	185
0.11088139568491334	1347	185
0	1348	186
0.9985601459568271	1349	186
0	1350	186
0	1351	187
0.8702256676497131	1352	187
0	1353	187
0.9999022490375239	1354	188
0.9333054659449138	1355	188
0.9332887174218494	1356	188
0.8998206196086705	1357	189
0.8813579293562784	1358	189
0	1359	189
0.6495725310660411	1360	190
0.8661552560868458	1361	190
0.8787485517362776	1362	190
0.049208155630826	1363	191
0.05811706240138308	1364	191
0.02688422810546696	1365	191
0.9587298011683925	1366	192
0.9516582801043965	1367	192
0.9590302929093967	1368	192
0.9447331641388526	1369	193
0.9255727104861085	1370	193
0.8957695541497999	1371	193
0.00005702041563263978	1372	194
0.00006539926676847946	1373	194
0.000050733056675643694	1374	194
0.9368990605545978	1375	195
0.9663768777745256	1376	195
0.9031005544139791	1377	195
0.43614475684196974	1378	196
0.3551966590229574	1379	196
0.8620572047662878	1380	196
0.06919127392585482	1381	197
0.8959953066705554	1382	197
0.7924483954363424	1383	197
0.9702275538520647	1384	198
0.9515601672969268	1385	198
0.9774567256907783	1386	198
0.8350154320911829	1387	199
0.7812754609882555	1388	199
0.6518382323507437	1389	199
0.8985751337073604	1390	200
0.8818529527097737	1391	200
0.9270321061143527	1392	200
0.9329594197689891	1393	201
0.9321844700407286	1394	201
0.8993094648676294	1395	201
0	1396	202
0.9060102545837722	1397	202
0.9292289806051787	1398	202
0.7661082361147672	1399	203
0.8314883443567985	1400	203
0.7989949078379442	1401	203
0.010756505410549403	1402	204
0.04285065814897044	1403	204
0.008799086042858747	1404	204
0.9333249915369248	1405	205
0.9666531168287757	1406	205
0.9666326625174869	1407	205
0.9333051468223147	1408	206
0.9507211881722062	1409	206
0.041500563057711014	1410	206
0.023946213986203765	1411	207
0.020897846312328543	1412	207
0.019496939589891366	1413	207
0.13457501016867368	1414	208
0.6292008449347429	1415	208
0.3264240731786655	1416	208
0.9516577881354455	1417	209
0.9624682690257211	1418	209
0.9591619645682145	1419	209
0.982286171849441	1420	210
0	1421	210
0.9776912632898161	1422	210
0.9589160997683007	1423	211
0.9292053478477026	1424	211
0.9627231342458967	1425	211
0	1426	212
0.662784917758098	1427	212
0.662211628281473	1428	212
0.0066568948705695635	1429	213
0.11287726784366829	1430	213
0.007169011694225282	1431	213
0.8972126836298872	1432	214
0.8629982079722962	1433	214
0	1434	215
0.9999886681432418	1435	215
0.9258220365198204	1436	216
0.9627779988723113	1437	216
2.4727817514011725e-69	1438	217
2.48852444368224e-67	1439	217
0.35154320741389083	1440	218
0.3531670571340485	1441	218
0.7663997486403856	1442	219
0.7997795135413645	1443	219
0.03792309090555915	1444	220
0.024304227934429063	1445	220
4.533508200803379e-11	1446	221
4.533508200803379e-11	1447	221
0.9370299090797237	1448	222
0.9370280604553293	1449	222
0	1450	223
0	1451	223
0.9548818962915896	1452	224
0	1453	224
0.04258834024893669	1454	225
0.039309708152170136	1455	225
0.8700720593756587	1456	226
0	1457	226
0.09363764639705734	1458	227
0.03527727472898857	1459	227
0.899879088006277	1460	228
0.8665097237452916	1461	228
0.034634286991257035	1462	229
0.7125077778756788	1463	229
0.09260081550603981	1464	230
0.5997942238706382	1465	230
0.8654416834750315	1466	231
0.6920024181841827	1467	231
0	1468	232
0.7999464410312748	1469	232
0.029773060541031248	1470	233
0.027014599567456648	1471	233
0.03824657477707353	1472	234
0.04423638840428403	1473	234
0.2353814104846131	1474	235
0.2347168563043697	1475	235
0.30732810446954517	1476	236
0.18118672848402956	1477	236
0.02595084248239716	1478	237
0.025617996294810375	1479	237
0	1480	238
0	1481	238
0.9665602174192576	1482	239
0.3392498642154725	1483	239
0.029935218666828203	1484	240
0.03206905746356485	1485	240
0.02104044572439115	1486	241
0.01988232732665142	1487	241
0.9664459818443119	1488	242
0	1489	242
0.0001155153739660806	1490	243
0.000045933305482207695	1491	243
0.881469038820727	1492	244
0.9036878991491286	1493	244
0.8777487892686742	1494	245
0.6875561853741973	1495	245
0.036178235791958786	1496	246
0.01683086938270344	1497	246
0.9441776386321672	1498	247
0	1499	247
0.9331241308341572	1500	248
0.8997074090426909	1501	248
0	1502	249
0.951835694803965	1503	249
0.03848967139374362	1504	250
0.052976747044328455	1505	250
0	1506	251
0.9332094539655017	1507	251
1.3533880451974994e-28	1508	252
2.6121951066054084e-25	1509	252
0.9635886092633486	1510	253
0.9310084696835933	1511	253
0.999878987194406	1512	254
0.9665930639463557	1513	254
3.0351524913771202e-61	1514	255
7.322005961358219e-68	1515	255
0	1516	256
0.807003509704925	1517	256
0.055548611149758	1518	257
0.829506022449252	1519	257
0.8320894544523257	1520	258
0.32049405748215104	1521	258
0.0552061530589947	1522	259
0.22806223517161162	1523	259
0.9360180621013923	1524	260
0.9225345021220998	1525	260
0.	1526	261
0.	1527	261
0.0702051264667144	1528	262
0.01937758169048812	1529	262
0.013623357983321994	1530	263
0.022468698488059793	1531	263
9.278940950104761e-7	1532	264
1.738730938151519e-9	1533	264
0.9999214832977438	1534	265
0.9332373849521095	1535	265
0.9332802886433498	1536	266
0.9326106238374962	1537	266
0.5999131209900056	1538	267
0.7332022624361777	1539	267
0.1932485374483966	1540	268
0.18378984426950204	1541	268
0.7689605862056091	1542	269
0.7422733198233482	1543	269
0.43641121603418404	1544	270
0.7891726999285985	1545	270
0.9370208636116182	1546	271
0.9110943314790428	1547	271
0.9331365570615444	1548	272
0	1549	272
0.00010359717654196313	1550	273
0.7702451615064803	1551	273
0.7616701707676196	1552	274
0.8972416701460032	1553	274
0	1554	275
0.9444230881459814	1555	275
0.969624020779575	1556	276
0.9665383494929446	1557	276
8.566241937495862e-10	1558	277
9.201008352916664e-10	1559	277
0.6245975708924637	1560	278
0.764063193222799	1561	278
0.008733667179113558	1562	279
0.06721654967272146	1563	279
0.9518388541534022	1564	280
0.9738382712101176	1565	280
0.9293113978072304	1566	281
0.5598655726544439	1567	281
0.8965449646176087	1568	282
0.8955765557558703	1569	282
0	1570	283
0	1571	283
0.8661868171722719	1572	284
0.7998340342075928	1573	284
0.8552657247868564	1574	285
0.8527685936906994	1575	285
0	1576	286
0.7486218155931224	1577	286
0.09331836217634856	1578	287
0.20871109801383878	1579	287
0.010754959230387202	1580	288
0.010771294787167004	1581	288
0.1762473245796566	1582	289
0.23279270959980555	1583	289
0.9598703727845633	1584	290
0.92731762477657	1585	290
0.9537696866601537	1586	291
0.9544650071579597	1587	291
0.0021700021036938294	1588	292
2.335247388847769e-6	1589	292
0.4801871590856052	1590	293
0.5369779427970984	1591	293
0.9332530792617614	1592	294
0	1593	294
0	1594	295
0.9073344646015004	1595	295
0.8773793092870544	1596	296
0	1597	296
0.9652360050829429	1598	297
0.9652715540195821	1599	297
1.1058698245008431e-16	1600	298
1.4819079203157828e-14	1601	298
8.190397511101572e-14	1602	299
2.7739224972190855e-11	1603	299
0.08018904418026387	1604	300
0.04977987487497491	1605	300
0.9527437755765275	1606	301
0.9516418962359847	1607	301
0.6030229514497762	1608	302
0.0033571521865131677	1609	302
0.5525285869581896	1610	303
0.1381013890926785	1611	303
0.8947202375915627	1612	304
0.8777216966716826	1613	304
0.7921195050912886	1614	305
0.00021230426181855543	1615	305
0.45626157363227465	1616	306
0.6582593743408537	1617	306
0	1618	307
0.7577882302997212	1619	307
0.9662352679363942	1620	308
0.9330134801683615	1621	308
0.3214412724498773	1622	309
0.023994007889114412	1623	309
0.678710251822647	1624	310
0.8731966460693755	1625	310
0.9987167257570775	1626	311
0.9998963870868035	1627	311
0	1628	312
0	1629	312
0.9404261333249605	1630	313
0.9401457901223889	1631	313
0.9515346470468307	1632	314
0.955384765726144	1633	314
0.9742324905367463	1634	315
0.10155158324354861	1635	315
0.8991003585488828	1636	316
0.027783828236750605	1637	316
0.9555399903884719	1638	317
0.9331235313791078	1639	317
0	1640	318
0.9776089290174228	1641	318
0	1642	319
0.5747207053080137	1643	319
0.0008507618507824505	1644	320
0	1645	320
0.8664202053794134	1646	321
0.8664221592551862	1647	321
0.0006840976928773596	1648	322
0.0006000146457905101	1649	322
0.9586612734048786	1650	323
0	1651	323
0.015623754268082192	1652	324
0.21224595571351018	1653	324
7.014368118297627e-7	1654	325
1.1977457224519243e-6	1655	325
0.8531536857214423	1656	326
0.5125579855930423	1657	326
0.0003652643099539939	1658	327
0.0003534136884737977	1659	327
0.9628919691623713	1660	328
0.9218907818433296	1661	328
0.0063740509269389145	1662	329
0.2875649876832004	1663	329
0.8540086095754873	1664	330
0.9180008784530843	1665	330
0.9666563654816868	1666	331
0	1667	331
0.9665669118283462	1668	332
0.9665664436024465	1669	332
0	1670	333
0.9813098626286422	1671	333
0.9992509234936936	1672	334
0.9664531327651652	1673	334
0.9666195647672948	1674	335
0	1675	335
0.9659965320443368	1676	336
0.9025005953001319	1677	336
0.8496694124451046	1678	337
0.8496694124451046	1679	337
0.9479825716233131	1680	338
0.9072589636807593	1681	338
0.44629334409882043	1682	339
0.7209413219053458	1683	339
0	1684	340
0	1685	340
0.09099292345740187	1686	341
0.10091762567876801	1687	341
0	1688	342
0	1689	342
0.9284747720883398	1690	343
0.9295860447268767	1691	344
0	1692	345
0.9444229094474996	1693	346
1.5365670937408058e-36	1694	347
0.9631642434942639	1695	348
0.9216900308159568	1696	349
0.9074035837188132	1697	350
0	1698	351
0.20035292045408384	1699	352
0.9370203032086998	1700	353
0.31338986593011314	1701	354
0.046227993979144615	1702	355
0.9332547371302642	1703	356
0.03494913116935778	1704	357
0.14148614639135773	1705	358
8.796885708698459e-7	1706	359
0.1291339300418413	1707	360
0.04192660185922807	1708	361
0.9326947484902239	1709	362
0.9332144255883933	1710	363
0.20929337036414927	1711	364
0.7516990120541289	1712	365
0.947538516822738	1713	366
0.9307808026980514	1714	367
0.911088102344305	1715	368
0.029459406575339457	1716	369
0.12253563762143567	1717	370
4.2508664682446795e-8	1718	371
0.39945918615454523	1719	372
0.9319175033165301	1720	373
0.01845111059613654	1721	374
2.034230477398673e-12	1722	375
0.03369178536494557	1723	376
0.9553665199773819	1724	377
0.9665894351765045	1725	378
0.8682369685121745	1726	379
0.8082763159087253	1727	380
0.05261887190995472	1728	381
0.7754087786474709	1729	382
0.9962755440587397	1730	383
0.017232168987239557	1731	384
0.8332636990309485	1732	385
0.29566080671630834	1733	386
0.8998941099649201	1734	387
0.933308825312966	1735	388
0.9102073413518547	1736	389
0.9147854953850091	1737	390
6.505530457208987e-28	1738	391
0.9250402980256006	1739	392
0.6606190403936932	1740	393
0.03011428798845898	1741	394
0.0002995444694093964	1742	395
0.2485562694279511	1743	396
0	1744	397
0.8771429271495634	1745	398
0.38996407320248466	1746	399
0.9646101454271637	1747	400
0.9665054427574302	1748	401
0.6147061099589031	1749	402
0.025940967052918745	1750	403
0.933201636058152	1751	404
0.4975012107962329	1752	405
0.8957696828268478	1753	406
0.023669469320477723	1754	407
8.862676778851496e-27	1755	408
0.35338255154090303	1756	409
0.06223242266333958	1757	410
0	1758	411
0	1759	412
0.026306037831545125	1760	413
0	1761	414
0	1762	415
0.7326214986698977	1763	416
0.8663760745820237	1764	417
0.8798141864187486	1765	418
0.05147234264637503	1766	419
0.8476295771577035	1767	420
0	1768	421
0.9666367594999689	1769	422
0	1770	423
0.9332568992026865	1771	424
0.2916465200296722	1772	425
7.110288759785794e-7	1773	426
0	1774	427
0.9183698115582548	1775	428
0.03289536628406823	1776	429
1.4295278296246451e-64	1777	430
0.8814579664399221	1778	431
0.7975047427993738	1779	432
0.5627087456960107	1780	433
0.8998506371547841	1781	434
0.8999223596659295	1782	435
0.9666189315037587	1783	436
0.9406830707880363	1784	437
0.9592422992621328	1785	438
0.36910902929178613	1786	439
0.00008514706657658023	1787	440
0.09333847717127995	1788	441
0.14674815160791177	1789	442
0.925809331213029	1790	443
0.9515312154393002	1791	444
0	1792	445
0.2577049208951774	1793	446
0.007094899244216755	1794	447
0.1322453483924297	1795	448
0.7989411374699629	1796	449
0.7295915156484837	1797	450
2.154497705570508e-8	1798	451
0.5169497765354097	1799	452
0.0473735534521376	1800	453
0.896286728168435	1801	454
0	1802	455
0.14812901478573096	1803	456
0.08651928344465702	1804	457
0.8854839898186508	1805	458
0.8719763285187809	1806	459
0.6929211978957659	1807	460
0.8740490346760291	1808	461
0.04522201731581206	1809	462
0.15811392818297726	1810	463
0.5792945496215643	1811	464
0.03371685536448407	1812	465
0.8814572296475439	1813	466
0.01195173478661961	1814	467
0.929490522863466	1815	468
7.468485797199766e-11	1816	469
0.9332407835747687	1817	470
0.4725829036778802	1818	471
0.	1819	472
0.11122447855499966	1820	473
0.970305287450214	1821	474
0.89993640826018	1822	475
0.01945689840714089	1823	476
0	1824	477
0.9627638298106561	1825	478
0.9553836967591575	1826	479
0.02723630085970455	1827	480
0.03274895434180433	1828	481
0	1829	482
2.251382049645294e-17	1830	483
0.9702659941161694	1831	484
0.933321015741459	1832	485
0.9666023838817325	1833	486
0.8658653990670673	1834	487
0.041656546441755773	1835	488
0	1836	489
0.8592319408051711	1837	490
0	1838	491
0.7850630203640905	1839	492
5.409313691358071e-13	1840	493
0.12739170048295065	1841	494
0.009594692574340842	1842	495
0.8777629055540997	1843	496
0.27168351900898313	1844	497
0	1845	498
0.8831622763226569	1846	499
0.10382906795001592	1847	500
0.9814375069768618	1848	501
0.9167027321525767	1849	502
0.22973460381523195	1850	503
0.30555281666893774	1851	504
3.463509443602208e-10	1852	505
0.9441534329058028	1853	506
0	1854	507
0.9183424861777314	1855	508
0.8999867824148352	1856	509
0	1857	510
0.8539034018642693	1858	511
0.2632929375000536	1859	512
0.09581734528331816	1860	513
0.8785134128048288	1861	514
0.8999439762720701	1862	515
0.8894617965627932	1863	516
0.28988292293185225	1864	517
0.9665688193139088	1865	518
0.6332065686054341	1866	519
0.49940486873088136	1867	520
0.01754496807125088	1868	521
0.966550632407274	1869	522
0.8818151543427153	1870	523
0.019747366674003727	1871	524
0.9996187224932336	1872	525
0.003893267934330845	1873	526
0	1874	527
0.6738952991346278	1875	528
0.9332767318712759	1876	529
0.9758112526604816	1877	530
0.9665271128833696	1878	531
0.8190255254984026	1879	532
0.9516312134655975	1880	533
0.94398505065698	1881	534
0.039442209863052635	1882	535
0	1883	536
0.01830170646178929	1884	537
0	1885	538
0.8851511242443793	1886	539
0.8658154061556964	1887	540
0.7950902708869853	1888	541
0.03727002329123643	1889	542
0.9323371501088141	1890	543
0.0003621073215691567	1891	544
0.011606459150612402	1892	545
0.025809056751215434	1893	546
0	1894	547
0.9332106809147969	1895	548
0.028616921659655722	1896	549
0	1897	550
4.347611809966236e-9	1898	551
0.9664653519004368	1899	552
0	1900	553
3.565934862307701e-17	1901	554
0.8394624163181236	1902	555
0.12622208114778719	1903	556
0.4034380117508466	1904	557
0.013803278869798903	1905	558
0.9387120556386003	1906	559
0.33076326284852886	1907	560
0.4370865118321598	1908	561
0.8392347964275059	1909	562
0.962955004009687	1910	563
1.5533728577370458e-36	1911	564
0.37377288866563013	1912	565
0.9999661204812387	1913	566
0	1914	567
0.405064240884247	1915	568
0.9331381590681471	1916	569
0.9085444548788515	1917	570
0	1918	571
0.8592344832810171	1919	572
1.1548760510833744e-7	1920	573
0.8985998934615527	1921	574
0	1922	575
0.9330007569788727	1923	576
9.576610315959646e-9	1924	577
0	1925	578
0.9687446490890921	1926	579
0.0016279226693405385	1927	580
0.	1928	581
2.4806963461836045e-9	1929	582
0.01051385105563835	1930	583
0.848825600013738	1931	584
0.9635826588819126	1932	585
0.7921983353005811	1933	586
0.9517425923778484	1934	587
0.3944083266315372	1935	588
0.9332522432549468	1936	589
0.029219109469745277	1937	590
2.7034579453534224e-10	1938	591
0.8665993747787591	1939	592
4.1463284033447986e-11	1940	593
0.8896502887832946	1941	594
0.50511256783595	1942	595
0.015606755758551647	1943	596
0.010345484220948798	1944	597
0.9300017378932243	1945	598
0.06063226500173825	1946	599
1.9457203603248422e-40	1947	600
9.264930035893067e-63	1948	601
0.8634269930242513	1949	602
3.198647322017062e-8	1950	603
0.8767272737129703	1951	604
0.0008169006188007194	1952	605
0.9655947320240582	1953	606
0.009987318608520125	1954	607
0	1955	608
0.06288161267606734	1956	609
0.9326691229095767	1957	610
0.9312806078395132	1958	611
0.9639165242003048	1959	612
0.	1960	613
0.00015578016652885936	1961	614
0.20580786621294253	1962	615
0.9998996629715922	1963	616
0.025482656814734245	1964	617
1.9250363026124263e-10	1965	618
0.9629179500668901	1966	619
0.03091594744429078	1967	620
0	1968	621
0.9634206978405017	1969	622
1.551346880094635e-33	1970	623
0.15059754140616308	1971	624
0	1972	625
0.9709010393589816	1973	626
0.5998187752898105	1974	627
0.9385513773252742	1975	628
0.014679695955330412	1976	629
0	1977	630
0.02640173484193225	1978	631
0.962742556061812	1979	632
0.7998128226043696	1980	633
0.929620020245636	1981	634
0.9738461905062921	1982	635
0.9666506443904663	1983	636
0.02032476096550677	1984	637
0.08358823540758657	1985	638
0.9439526596180831	1986	639
0	1987	640
0.9368960960955162	1988	641
0.11633214944346945	1989	642
0.9073825033584828	1990	643
0.9666038018042907	1991	644
1.4442100085819424e-7	1992	645
0.9663763987910425	1993	646
0	1994	647
0.	1995	648
0.021693294150045842	1996	649
0.7725457449773617	1997	650
0.37894314171164406	1998	651
0.8349145098781852	1999	652
1.0619222976203143e-35	2000	653
0	2001	654
0.09378440936138403	2002	655
0	2003	656
0.14753570733483817	2004	657
0	2005	658
0.03208770145884956	2006	659
0.9110832954097696	2007	660
0.8994695037687908	2008	661
0.9999612802249175	2009	662
2.865606856956747e-15	2010	663
0.9369071565923216	2011	664
0.4155362764909724	2012	665
0.940721844838078	2013	666
4.4508544330947096e-67	2014	667
0.9665097855931466	2015	668
0	2016	669
0.7325203325027183	2017	670
1.6163102065293365e-24	2018	671
0.01635204724048346	2019	672
0.00006792817105166498	2020	673
0	2021	674
0.8665856939718095	2022	675
0.8850810961986062	2023	676
0.9753940263384586	2024	677
0.9214503017833716	2025	678
0.0053883138506659175	2026	679
0.051169497674589955	2027	680
0.04705063124333335	2028	681
1.2900474808270299e-10	2029	682
0.9555370640078146	2030	683
0	2031	684
0.9666320361685005	2032	685
0.8982252828282175	2033	686
0.8237754388762338	2034	687
3.5501355708044585e-10	2035	688
0.021679423575751446	2036	689
7.138452760979344e-36	2037	690
0.05309998888391306	2038	691
0.9665898831743774	2039	692
0	2040	693
0.4138530133610812	2041	694
0.9665363686216939	2042	695
0.16006084607286972	2043	696
0.9660353059786734	2044	697
0	2045	698
0.8714136611264283	2046	699
2.8796729938029347e-65	2047	700
8.61998411340991e-40	2048	701
0	2049	702
0.9512751801577236	2050	703
0.9639767858432514	2051	704
3.279594244133993e-14	2052	705
9.52222856195583e-59	2053	706
0	2054	707
0.9572066354824629	2055	708
0.006727540133087235	2056	709
0.9121297524121867	2057	710
0	2058	711
0.012381756166077115	2059	712
4.6291082115918117e-14	2060	713
0	2061	714
